prod_id,cus_id,rev_title,rev_body,rating
B09DDCQFMT,"AFYFQI7B55R5LXO2D3JPD6FBNUCA,AEE6KWTJSN7EKGJ2TWFZCA6EGWJA,AHTJBJPYGGEWZQWQT7QJT2DPN7ZQ,AG4ZEZKMSPQD52MAAXWEB2PVXJ2Q,AGLKEDKY645GZ33OFGXHPWWFLXOA,AHOTORDSGF2IWSGTMZVAX56B77IQ,AFSEUS2I77MEWPOCPW77EOU6Y62A,AF6SQCFVW3FHWWPMLKQXFO5N2SJQ","Average,As good as original,expensive,Bought it in aug and by oct it is not working.will i get a refund or replacement,A useful compatible product.,Volume button doesn't work at all,Works.,Best Remote,Connect Very Well","Sometimes the remote gets disconnected with the device automatically.,Press home button for 10-20 sec, it is working smoothly like the original.,Not value for money,Not working.not even three months,Value for money.,Submitting after almost 10 days of use. Volume button doesn't work from day 1. Rear battery cover is lose and can fall off anytime. Other functions on the remote like Alexa voice commands, menu, home button, scrolls work fine.,Works fine. Wrong instructions..a bit too expensive. Does the job.,I liked It A Alot,Nyc Remote,Just like Original",5
B08RP2L2NL,"AEZDBVRL3E3S2Q2C7LEY3TTQVVFA,AGASCT5TE6VHAHRFTOBANIS3CEIA,AFHGWFMHIMQWZDC7MDWA55EBUZEQ,AH5QCHOEUTDOJFO6UV2CGMZU5SUQ,AH47N5DDNXGCIUMG3NVONJ6SERZA,AF6N6OWYE2EZASDJCO4BOQD7AFIA,AFET7BHXMVHWJN5AS7AR3VHLW5ZA,AFZL3ATLXN5TG5KBUMLEY2ABSMWA","Good,Not happy with this product.,👍Quality,Not bad,good to charge at home, not in vehicles,Easy to store and use built in quality of plastic roll could have been better,Good,A useful device.","Slow charging, charging speed is not fast,Not happy with this product bcoz this is a highly priced as compared to its quality and the wire is not actually retracted easily. Need to push in byhand.Scrumbles within the case. Not recommended,It doesn't support Apple car play connectivity. Good quality. BUT 👎When winding down the cable most of the times gets entangled.,Usefull,charges, but doesn't support Apple car play,Built in quality of plastic roll could have been better,Useful, 3 types  in one time charging,The device gets tangled easily if you don't reel it in and out with both ends tangential to the housing reel. Otherwise it is a compact and useful device to have in your car.",1
B0B4G2MWSB,"AF42EMTPEJAL4LNEPPX77TN77UHA,AHBMZRY43T2GTYDVNFMUVASIBTPA,AECCRE6ZTCPFGPVWDNY3IYYHCMOQ,AHOURK4XKLPPC4VHEDJ25NP64NPQ,AFC5K7RQQYKFB5PV47KAX2CHVIIQ,AHEVOBT5PFXMIS5A7GAXRG52XARQ,AHNOMOD65QU6QKFP3AMH5QPGQO6A,AGN2VH6RTYG5CM3YVH34VGYJFO4A","A well-priced product.,Lenthy cord.,Product is working as expected.,Lengthy cable, works for car dashcam,Product is okay but they give 50rs for giving 5 stars.,Misleading length (1.2m), rest fine,Good Product,Good","i am writing this review after 2 months, the first cable had a cut and had to be replaced, the second cable is working fine, no issues, using it to charge me PS3 controller, works fine, at a good price, planning to pick up another one as a spare.,Product OK.,I bought this cable to charge my 10w Bluetooth speaker and its working as expected.,It's lengthy and usable for car dashcam.Quality is average and micro type B end does sit very tight.Otherwise, it's all good.But keep checking price of amazon basics cable of this type , price drops many times. That's better quality.,This is one of the good product in this price range. Quality is okay,Using it for my laptop cooling pad. Overall build looks sturdy, but longevity cannot confirm. Also, YOU CANNOT CONNECT 2 PCs USING A MALE TO MALE USB. THAT IS NOT HOW IT WORKS. Stop writing negative reviews after using this cable for something that it was NOT intended for.Can confirm that it is ~1.2m as most other products and not 1.5m as the seller claims both in title and on stickers on the product.No review mentions this. But I needed a 1.5m length for perfect use. So disappointed as I have to rotate the cooling pad and use it (cable falls short by around 15cm).,It works well. The cable is soft and flexible. In all probability, it will last long also.,But pover quality",3
B0B21C4BMX,"AH4LJDHSBLPNJYLQGQ53EQ6DBVZA,AF4BWMWZI7TTQY2YTE2HTHRB3NHQ,AGG22XY7PCKPZDT6352IVLL2H34A,AGTO2SOXJTD3K6T7WPUHCT6SUMKA,AF5CIA2LXA75JJFRVWLKGOLKZIHQ,AFVHCWF76EOX4NMKE2ZUU67CEOBQ,AGUZMT2E4HNC5VF25OWLAUF6KBGA,AE3GY55N5USCMWLS2JIO7CZFS5FQ","its not for fast charging as per my use and this don't support in car for android auto.,Great,Can be used as spare in an emergency.,Good,good for car drives,Not worth Doesn't charge,Good one from portronics,Excellent cable","i like the made of the product but it doesn't support fast charging  and it dont connect to android auto in car.,Great,Connectors are compatible. Charging power delivery depends on the adapter used. Build quality is good. Suitable lenght.,3 leads working,user friendly for car drives,Doesn't charge proper, tried all possible ways. It is so slow and can support only one device at a time.,Quality, toughness and power supply are giving you the best 👌 👍.,Product is superb, Cable is durable and thick nylon string is used.3 pins are most useful.My 5000 mah mobile battery can charge in 2 hrs fully. Other devices can charge early.While charging no device's are hitting.",3
B084MZXJNK,"AE2JTMRKTUOIVIZWS2WDGTMNTU4Q,AF4QXCB32VC2DVE7O3DGFNQVFFNQ,AGAFYHMPFGVPR3MOS4QAZLAWPW3A,AGNNWLEF6V57TKIFJM7SWHNFAIQQ,AFVIPOPKMOCVCX3CMXUJHMWDIMGA,AH6MFUU725GG4KA3XTALSTU2ILHA,AGQYTSKE2UBYARZYRBADQMX6BJPQ,AG7F66F724JZ2HIJQY7NOU5M5D2Q","Perfect product,Better than the original cable,Better then original,Good,The Very Best,Works absolutely fine,Charging is very slow.,Best Product","Good cable. got original product and it is durable and light weight,Quality is top notch and also tough as hell very much durable and charges the devices just like the original brand cable. Never have to worry about wear and tear of cables.,Fast charging, built quality super,Using to charge I phone X with Samsung 25 watt charger, it works fine, charges the phone in 90 minutes,  lets see how long it lasts , till now no issues,100% Original Product from Belkin,Works absolutely fine,,Much Better Quality than Apple with Fast Charging Support..",2
B0BHZCNC4P,"AHY3QEA3CVS57POB64VVMQSPHHHA,AG633F2HW3BKLPJU3JCTLLLHWBHQ,AFU64BXF4ADZXV2SSZXAAAVLB7OQ,AFXDOEANKNDY342TWIUJUYEU55IQ,AEI5OOS434KUVK3SPKYEZMBJUB5A,AERD56GM7L442X34ICEOKG44MK2A,AFH5RGXHECG6OFJEKVIAUWKFYU2Q,AHOEADKKYXTHETSA2WOA6N4MQEVA","Some buttons not working in first week of purchase,Good,4,Must buy product,Quality of product is wonderful,Very bad experience as I have received a working remove and not being able to return it,Orignal product,Good product and good customer service","Some buttons not working in first week of purchase. Quality not upto the mark.,https://m.media-amazon.com/images/I/61YEe372yJL._SY88.jpg,Works as expected.,Good product with great compatability with firestick,Liked the utility, build and finish,It's not working moreover not being able to initiate return/refund after so many tries,एक दम मस्त चलरहा है,https://m.media-amazon.com/images/I/61QADVOkXnL._SY88.jpg",2
B0B16KD737,"AHKTEC7ZVRWNAA66KB3V5REUQG6A,AFMYMI6FWPFSDK7KXBHB2D7555OA,AEZTUFS2XNNKJ5ZCNRLE5JWWI4PQ,AGVZ57S4TZDMQTXR67SMTWQOOKRA,AEJWYKZND5DTQQYR26RKWY5FWTOQ,AGBUVENL47YJ3NJFQJS2MKZC7NKA,AFI3EFAYZRL5L5TQXRQBQKWJQJTQ,AEQWP6WIVLFP2L3MSAWW3RENW3XQ","Value for money!! But don't expect Flagship quality.,Good,Good product,Good,God,Value for money,Nice product,Youtub is slow but all perform best","Tv is good as such, there are multiple issues for it, you get what you paid for so not going to brag about it. Picture looks crisp, sound is awful, light weight, flimsy legs and body, tv looks frame less unless you turn it on. This tv doesn't support Pre Video out of the box, reaching out to Customer care will easily resolve the issue. There are noticeable lag while casting/ screen share. Overall the product is good for small office, shop or casual streaming for Bedroom or kitchen.,5 star.,Good product,Value for money,Good,The product is good. In this price you can get the best product,Processor very slow plg improve,Smart work is slow but picture sound ok 👍🏻",1
B099K9ZX65,"AFP334GQV3WBH6XJIX5VITMYOH2A,AHAIKXSSOQ7R5GBPVSBR6VE72QVQ,AHTSXQI7JAQVYVVQE6DK4B2EJSPQ,AH3DODDCISNEXGUHYV4MRDQ3H36Q,AFNNLWHF3B35C5XQN3Y6T77GIJFQ,AHN73IF2MNKIJ2MEMND5ODN7XDFA,AGG44FGU5A2RZMRCILNFIV6SCYDA,AHFQGP45QKIEFKYOCYUH4DP63XGQ","Hisense Vivid 4K TV Initial Impressions,Picture quality,Best in class Audio & picture quality,Good products,Amazing,Good,Good product,Good size for small leaving room of 18'*9'6"" ,sound quality is also good for small leaving room.","Hi all, firstly, I was very skeptical to purchase TV through online. Secondary, Iam a big fan of Sony and LG brands., Thirdly,as I have 4 year old kid at home I was so scared to spend money beyond 15k. Ofcourse at the first day sale for prime members when the Amazon great Indian festival started, I saw one Plus and Hisense A6H were priced at under 20k including bank offers and my favourite Sony 43inch was priced at 35k. But discarded Sony just bcz of expensive and scared if my kid whilst playing will break it. So I was continuously searching for budget friendly TVs like TCL, Redmi Nokia and Iffalcon but didn't like the 32 inch TV. Suddenly out of the blue on Thursday that is on 20 October I saw this blowing offer on Hisense Vivid 4K TV but scared to buy, but I felt offer was tempting so took the risk and bought it for 15,740/- ( deal price 20,990... ICICI Bank credit card instant discount 5,250/-) so technically bought it for 15740/- so I felt worth the risk and bought it. On 22nd October TV was delivered to me and immediately I raised installation request and technician came on 23October and installed the TV.That's my journey from searching to installation.Now coming to initial impressions.1- Picture - I'd say being a VA Panel, I can clearly see blacks are not so deep they are bit of greyish kind, however, colours are not over saturated, I felt they are normal and when I looked at TV from sides I can clearly say it doesn't come near to IPS panel display. But, yeah for an average user like me it's sufficient.2- Remote- It's simple, major apps hotkeys are given. YT, Amazon prime video, Hotstar which is good. voice assistant is enabled. Simple and user friendly experience. It lacks hands free Google assistant.3- Sound- I personally felt if 30 Watts audio given in the TV it would have been great, but only 24watts given which is crisp and clear though I increased volume upto 70 to chk, but no distortions nothing it's clear dialogues and Bass, but if a soundbar is added it will be added advantage.4- UI- It comes with Android 9 it doesn't matter to me as I'm a very average user so runs the show for me, I hope Hisense sends the OTA update5-Now to the main point as u can see my pictures, I see specially in Amazon prime video app, on the blue screen there are some lines which I don't know whether it's problem with panel or application. Need to chk with Amazon customer service for the reason. If any user can help or enlighten me on this issue that would be super.6- Conclusion - Frankly speaking i bought this TV only bcz I got it almost under 15000(bought for 17520/- including extended warranty for 2+2 years) bcz even if some mishap happens when the kids playing it won't pinch me . So from my perspective I felt it's okay with some minor issues like sound. I just need to get clarity on that prime video issue. If that is sorted I will be happy.Happy Diwali to team.,I have bought this tv at 18,990.00 and at this price tag its a great purchase.picture quality is good not at per with sony or lg 4k tv but better than its rivals like mi redmi VU etc. VA Pannel works fine and gives good amount of blacks.Pros:Android TVSoundColourCons:Remote,Loved the picture quality,Average picture quality but ok for this price,Worth for the cost. Nice quality and clarity,Good,Good product,Good support team as unit reached within 11 hours installation done within time of installer called. Demo properly given. And company call also received in 3 days for confirmation of material delivery and installation done proper way .",4
B08Y55LPBF,"AG6WSLLXZY52HSQUY5PRCXTCYQYQ,AHGJ2DNFP3OJWO73XW2R7TDXI7WA,AGIC6PASSVB4T3KTZHK6ADD23GCA,AH4TEK5IQCC2BSF2KSQNKQEXAPLA,AFJIYRZTBOJBOWYQ5RNA36DBBXOA,AGCRWRS4RJYVGVKINV3VAR4CGDWA,AEGPWBXEAWPF6XRT7EZJOYJQA6DQ,AF5BU6DZ446HN4DTCO7W7AWXBJBA","Worth the price,Mi Smart Tv 32"" :- 7/10 average.,Worth using since 1.5 years,expect more from mi,Worth for money.,Good product,It’s good,Go for it without thinking twice.","Worth the price. I use the local cable providers set up. With my previous tv (Samsung) I was not facing this problem.  The only problem I am facing is each time I turn off the tv from the mains, I have to go to the settings and turn the settings on to tv speaker settings despite no other speaker or WiFi or blue tooth or cell phone being in the proximity. As a result I have stopped turning the tv off from the mains. I just use remote control to put it on stand by. BUT THIS IS A PROBLEM IN THE LONG RUN,,Display is very good. Sound is average iam using soundbar so no issues for me. Don't know how long it will last due to my previous mi 55 4 pro panel gone in 2.5 years. Bought this tv with 2 year warranty on panel.,improve the software response and improve the picture quality. worth for money for this budget (4K).,I have used 2-4 days. Picture quality looks good and impressive. Go for it..Hope long-term quality is also good.,This tv is very good but in this one thing bad is tha this tv some time get stop while playing only YouTube video but otherwise it's a good product,It’s good and value for money,Amazing pic and sound quality. 4K quality at this price. It's really good .",5
B015OW3M1W,"AGLZUIR2UEQJFHZ6KGUGFYPYINNQ,AERVECDPABKJA75A3HLMML7JAQMQ,AEPQHZHEBKKLM6Q7IKBZNILWVCBA,AEXRU5ZQWDY2IGNVAFOF4UJQ6JQQ,AFBB545QU2N2BJW3PGXCROIDXIIQ,AEFANDDI6JRPXAGKHLQH2TV6A53A,AEA6472BE7C24EQJU3GKJNILU27A,AE2PQX6JEE6UW7QB6SNEYP3TAXLQ","Worth Buying,Good one!!,Very nice seller service.,Nice cable,Nice product 👍,Does not work universally for all devices,so far good can be a bit lower,It's a good product you can buy and trust.","It's really worth it . I am using it to get output on another display from my laptop through this wire. Till now it's really good and build quality is really good.,I had problem with my last hdmi cable as anyone at home switch on/off any switch my desktop display goes off  for a secWith this dp to hdmi it's all good my problem has gone .,Excellent Product and Service . Value for Money,This cable is very useful if your CPU has display port out & monitor has HDMI port in. Other way, it won't work. Cable is of good quality. Best packaging by Amazon.,Nice product,My PC has an HDMI port while my LG monitor has. DP port.. My monitor doesn't detect this as a valid input signal when using this converter. A normal DP to DP port connection works just fine ... It is hence important to note that the cable might not work universally.,6ft display to hdmi cable working fine very good at 500 inr.,The product is good. Long enough for my PC setup. I didn't experience any loose connection with this yet. Been using it for almost 4months.You can go for it.",1
B01D5H8ZI8,"AFJXTHVSM4WSXPKINO6S6L4OI5CA,AFCTBE5IW6HOJ2ENFG5WZZNRBVJQ,AEQ5OVCZQLS52SKPGHUA2X3GJIYQ,AFVPAVVA7NTHCLGMLLSGV56WS42Q,AH44VG4ASUF7HIFZHFM6WAI4GNQA,AFCOZOXOMZ4PVEU323VFOLNOT6YA,AF2JRH2ISLR6MYBFP37T3NWBIMHQ,AFH2YOAAGY2IP4U62G4VZ6ABXJLQ","Good product,Hdmi cable,Nice,Do buy without any doubt,Working as expected,Thanks Amazon for its premium choice,Good product,Works well and good quality","Seems OK. Have not tried it with HD quality videos. Value for money.,Very high and in budget hdmi cable by amazon basic,Nice,I bought this for my android tv stick and it works very good with it.Quality of the cable is very good and rich.It doesn't lose the picture and sound quality of TV stick,It is working as expected,I purchased splitter but it didn’t work properly and ordered for hdmi male female wire which helped me to view sources properly,Good. Serves the purpose. Had to buy this as for some weird reason the amazon firestick (bern working for 3 years) is no longer working when connected to my Samsung TVs HDMI port (all 4 ports). Searching in google did not help as this issue seem to be common with Samsung TVs but with no possible solution. So wanted to check if the firestick works in my computer monitor but the HDMI slot in the monitor was unreachable for a direct connection and hence bought this cable. The firestick worked well with monitor. What's even weirder is the firestick works fine when connected to the same Samsung TV using this cable. Problem solved, although no clue how the hell it got fixed :),The quality of this cable is quite good. Been using it for a couple of months now, to connect a laptop or a desktop to a Dell monitor. Picture quality for Full HD works fine along with sound output, not sure about 4K though since I don't have a 4K monitor. Price should be less than Rs. 250 which I paid, should be in the Rs. 100/- to Rs. 150/- considering the quality and other alternative products available in the brick and mortar stores. If you are willing to pay a bit extra then this is just fine.",5
B09X1M3DHX,"AF3IXM2LI57OSMIOBF55GYWRIYKA,AHDY3KBEOCPCYVEOYWZEYYPHAMUA,AFABWJZ3775SMVWMSWGYY4DDN6WQ,AF74JR6NGSLT6D6ZFPER3HOIV3KA,AHLGDWS4WYSZUEJTU2Y67QSUHV6A,AHX37NMZHULN3JJW4ULDOJ2RWYUA,AEVVZCUP5D2P4FWGD3AOPDGJJY4A,AG3NMRPAMYUG6GWM4J2RLJHFIBVQ","IFalcon 32inch smart TV,It's good,Good in Smart TV,Better,Smart android tv,Value for money,Meet expectations,Nice product .","Apart from dispatch of the item by Amazon the ifalcon smart TV is a good buy for the value of money. Picture is crystal clear enjoy it with high speed internet.,https://m.media-amazon.com/images/I/515glvxKxSL._SY88.jpg,Good in Smart TV but low sound quality.,https://m.media-amazon.com/images/I/61AnTT6yIoL._SY88.jpg,,At 8k it's worth , value for money.Good picture quality and sound.Satisfied Customer. 👍👍👍,Value for money product is ok as per price,Good picture quality, sound as well",2
B09MM6P76N,"AFQW4AC4GLYGQC4MXQWMGJM2FWRA,AGLLHPCKRL6U2U6U5XXMJ4V6ANHQ,AE5S2QIJPXDUQT54XGJVGPQJOTSA,AGBA37OJDBIONSXA6OYI5TCIQSUQ,AHZNT25EKPGFYYUQOSYG7E5M7WRQ,AHDNBCY5WEIZQ2ETHEL72TPHNGVQ,AG42FZDSEYZOQV7FJMK7BTG3Z2BQ,AE3EGIT22MVVMLV2BZBQAURWSF2Q","Works for LG 4K LED,Awesome product,Good copy Remote,This remote works!!! A relief!,Good replacement for the original remote control,Timely helped me for my TV,It will work(for me😊),Just works","My LG smart 4K TV’s magic remote went kaput and since LG’s magic remotes are super pricey I decided to give this one a try. Besides the air mouse and motion gestures everything else works absolutely fine.Also the lightweight remote and its form factor feels really nice and cozy in hands. However the buttons have no dots or rivets over its buttons which sometimes makes you forget which key you are pressing.Other than that its a great remote controller.,This product is good for work from my box TV,https://m.media-amazon.com/images/I/61XuQNA3jRL._SY88.jpg,After having my original magic remote go kaput, I was not sure if this remote would work on my 55inch LG smart TV. However, a huge relief, it works and works like a smooth operator using the keys.  No need of any set up etc. It doesn't have voice or scroll button, but I anyways was not using that feature in my original magic remote, since that consumes batteries to a great extent forcing you to change batteries every 4 days. Don't waste money buying expensive ones, go for this.,Functionally very good, and it is a good replacement for the original remote, on which the power switch had stopped working. I haven't had to use most of the other functions.,Good performance,Cheap and best alternative for your lg remote. Magic mouse option is not there but works fine with my lg tv,Works as expected. The response is little slow but that's still fine.",1
B01D5H8LDM,"AEPML5IRZNUCCZNZDPAXESOPY6OA,AGFWXRZUB5TYEIPWSULPTK7LHSYA,AFUYCL7FL7ZSW4J7EI5DHXNR7NSQ,AEMQ4TSBHCLS2GHF4C4K3CHKM6QA,AENDL564LHLXLMAUI3U3D6KV5R5A,AEHF7TORHRTMJOSTX2KYEILWRDEQ,AFL6MZDS6GWY7546AYCY3Q5L636A,AFV56MGUGR7UTIGTA35IS5TUVXHA","Solid and quality material,Good product, everything good to buy,Clear and Cristal clear sound,Good,Super,Value for money,Good cable but over priced,Decent quality and 4.6M long","Made up of good quality material....No issue till date..... value for money,I checked many products in amazon, this is very nice product,Used to connect mixer to my Obage dt 31 tower speakers, gives best sound quality,I USE IT TO CONNECT MY ZEBRONICS 5.1 SOUND SYSTEM TO MY PC & YEAH IT DOES THE JOB REALLY GOOD!!!!,Nice,Using with sub,The cable is good, connectors are also strong. But price is too high.,Working just as fine as 1.5M cable that my speaker company has provided. Good Quality, Gold pleted. Premium looks.",4
B0B1YY6JJL,"AFSMISGEYDYIP3Z42UTQU4AKOYZQ,AF5ILQY4KFDTO5XHHBJ42W5DXCZQ,AFBK3X6D3AHEHSYYXPL4L6JEMSLQ,AFNB6YVNGE6IT3AWQVSIG2TJ5L3Q,AGGKMIGXUM3JRNVY7HZ3JHPJ7WTQ,AFMECPERM2GI2XQJSBWEPZKODISQ,AETPKXNOTUEX5GH7WL7XQHDR5M7Q,AERFCJ6BOMVO5YW5XM5Z2ESOIK3A","Wonderful TV and Awful installation service from amazon,Acer Television Review,It's a good product for that price.,Good for the price,Almost a complete package,Nice Product,Good product,Super designed","About the TV - Wonderful---------------------------------------------------------------Probably the best TV in this price range (INR13000).Good - Google interface, loaded with features, lightweight, 55 watt power consumption, stable designAverage - Sound and Picture quality is quite good but if you compare it with premium brands then obviously not that good.Features- Most of the streaming apps available and compatible- You can connect with WiFi, LAN Cable, HDMI, Set top box, Laptop, USB, Gaming console, Old dish cable, and direct TV antenna as well- Built in chromecast to cast any compatible app directly from phone to TV over same WiFi networkWays to connect phone -1. Via cast feature on mobile apps - no password needed only need to be on the same WiFi network2. Via chromecast app - project only selected media (pics, videos) or entire phone screenWays to connect PC/Laptop -1. Windows cast option - project the entire laptop screen on TV using windows cast option ( need to be connected on same WiFi network2. Via HDMI cableAbout the Amazon installation service - Awful-------------------------------------------------------1. The technician brought a cheap hanging hook that had MRP INR116 on it and asked for INR499 for it without any receipt. He kept telling that it was not for sale and company had sent this specially. However, it clearly had MRP mentioned on it2. I went to market and bought a much better cabinet for just INR200 and for installation of that as well, technician was really adamant to drill the two required holes on top. He just drilled one on top and one on bottom and kept all the other spare screws ( which I had bought ) with him. After about half an hour of arguments, he finally drilled the other required holes. And for all this, he kept cussing me that I wasted his time. There was no assistance from the person who represented the service agency as well.This whole process took me two hours to complete that too with lots of arguments. This was the worst installation experience in my life so far.Bottomline - Please do not avail the 'so called free' installation service from Amazon. It is just a scam. Instead call the acer support. They will do the job much better.,After using it for 2 months, here are it's pros and cons:Pros :1. Great picture quality.",1
B09QGZM8QB,"AHL2CPZ63TFC3VB3RUVZVPFC2YZA,AG6X53SP2LB733ON4RXI3T7Y354A,AGR6UE4GCJKWO64UOIRUNFUGTL7A,AEIDO6I6DOUJAKJX6VR6C2PC6ETQ,AGI2Y5SCA6G6LPHLNAJOLCNAMEJQ,AFRCI27IITJW4I7XDL5GNZUQPZTQ,AHVKJVDTF5KCHA5NBPFC7QJAMHJQ,AEAOO4M764H7IQUU3CTHRMQBB4SQ","Good material, fast charging,Costly but good product,Support type c super fast charging,Good quality,Sturdy cable & has decent charging capabilities.,Good buy.,Gud product.,Very good product","Material os very good, initially charges very fast but after 7 months saw a diffrence in speed, I contacted seller for warranty, within 1 day they delivered me new one without any cost.Great product  good service.,Costly but good product,Wire can be a bit soft..it is very hard to get it fold,Product is good but I need replacement asap. Cause it's stopped working.,The cable is physically resilient and looks good too. The cable stopped working in 7 months - contacted customer support and they ensured a replacement soon. All in all, a hassle-free warranty claim.Shall share an update once I get the replacement.,Very sturdy cable, best fit for rough n tough use.,Very nice cable,Very good product",4
B08L4SBJRY,"AFEQNJUAIGTASKXSGSUUOTDMOMDQ,AHLF25KDQCPPRDIZCBICU5XG7ECQ,AF3JF6J5KVUCB7KOGLU6Z3OE4O6A,AGMLLOV22EXPBNLF6VLGFTSABHHA,AHHHCRWKGCWA2BR7WNSBRHPS24JA,AHXCS37DGQHLE7RFQHFYPWGXZICQ,AE4W5ONOAXFJGV2L3AE72XWKSUKA,AFY34GSLURN6WLMJGFOGI5R2B6LA","Good Quality but cheap color,Good product ,at this price,Good product,अच्छा है।,Nice product with finishing issues,Perfect Gen 3 Echo Dot Holder,Happy,Your power outlet has to bear the weight","The color is not same as what is shown in images. Rest, the quality is good.,Go for it,,, ,,it is useful and strong also. But buy in sale or discounted price only.best for daily use. Bit be alert from delivery man of dtdc of amazon. Even they are ready for anything like Gundas.,Using from several months. Very good product. If you want to avoid the cable this is a best product.,Eco Dot 3rd,Product does its work but quality can be improved. Edges are not smooth and is made of poor quality plastic. No shine but dull outlook. Still ok to buy in this price.,The product correctly holds the Echo Dot as well as the cables without hindering the flat placement on the wall. The position of the holder can be shifted slightly as well (in terms of distance from the wall) because the holder can slide on the adapter. These are the biggest pros for the product as for the cons, the product could improve on the plastic quality and texture.,Quality need to improve but not bad happy to purchase,if your power outlet is not going to hold the charger stronger, don't go for it.. it might fall down",1
B09X79PP8F,"AEDMOT4JJAD7UCEFLEA76Y526CGQ,AHEXPGZ2QS4MXA5LDPULZPVLYBSA,AGZXI6YFQBL7Y6ZH4JOLRETHVDYQ,AEHFMY2XIP7P3MZV6KHQVLCFKWBQ,AGXW34DAO3AACVXOXNHT66PCBGQQ,AH2MVSVVA6YZM7U4DBKDG2XBZM5Q,AG5LI22SGAIXYZAJXUDGHUQXIKOA,AGQEYE3ZA7VXHMGDQLZM3VL7DNZQ","Very useful,Good Product,Good,Very very short wire,Good quality, suitable to use with Powerbank,Great,Not satisfactory,bad not use no working usb cebels no replec prodacts","The 2 in 1 charger is very much useful as there are still people who uses micro usb as well as c,Nice cable 👌🏼  2 in 1 , budget product and durable,Good,I am not satisfied 🙈,Quality of product is good. Fast charging supported. Cannot use with wall chargers as the length is short. Good to use with Powerbank and laptops.,Justifying price,Wire size too small,not woking prodact amazon isuss cebals bad prodactsi i am nit use this prodatcs not retun track pleess pikup prodacts",4
B082T6GVG9,"AH4BURHCF5UQFZR4VJQXBEQCTYVQ,AGSJLPK6HU2FB4HII64NQ3OYFFFA,AGG75KFRXNLCYVRAPA6D4ZBNTNSA,AFMMETRQBRCB7WX5QNQXV6J3TR5A,AHUADIC4LFJHXZK3ZUCM5GZHP7NA,AHJCBBMUJWQGUJTT477TQ75ZTYNQ,AE2SWHFUXPXFJLITBNYV5YGTI5LQ,AEL77P6YFP7P7EZVBDU63TUTGKMQ","Sturdy and good quality,Small cable, works fine,Average,Good one,It affects iPhones’ battery health,Did not like,awesome product,Good","https://m.media-amazon.com/images/I/71SaXlf9TZL._SY88.jpg,Small cable otherwise good,,I like the product.,Quality is good but after a month immediately I lose 9% of battery health so that’s why I stop using it,Not sturdy, cable will break in just weeks,i suggest this product,Nice",2
B0B3XY5YT4,"AFCWL3MX7BP2ZUDD37MEAENZDQ2A,AGGFXDLCFZMTLJJDR3ZFKEOXCFLQ,AHEBPCKZFBKQMB6FXQLRP72OG4ZQ,AF2V6W7LKARBMZQLFL44AY6KYOCA,AGGGM5HE2PLQKZV33JOD6K2TYPQQ,AG5VQTV5OVY2Q42ZQPWXTRU2PSLQ,AFZ5KWM4MSPU25YIO2CYGGSNYV6Q,AE6THY5M7QTHCQRZ6PIUENS3NY4A","Love Amazon but lg is misleading,Amazing product,Worst service from LG,Good,Simply beautiful,Satisfied with the TV,Great deal,It is quite ok","There's no magic remote and lg should include it by default as it makes life easier. The magic remote costs around 3k approximately.Display: when turned on tv and tested the display on black wallpaper found very small green and white dots.Immediately called up Amazon first and then we scheduled a tech visit.The tech did not come rather spoke on call and asked what's the problem and when informed about the problem he said needs to be replaced but no body came with it.So i waited for 2 days again and nothing was showing up on Amazon app about replacement so doubting it I called up Amazon customer care again and explained everything again and finally spoke to some one and she said she will get it replaced and i was given another date within 4 days.This time the replacement came and was good.,Amazing picture quality and sound clarity, but only drawback is that it did not come with a Magic remote.,The television is good but the installation service is pathetic first of all they did not contact us till 2 days after the TV delivery and we got frustrated and call LG customer service and they accepted our problem and send a technician after 2 hours and while installing the mount he installed 3 bolts successfully but he broke the last bolt and we asked him will it not cause a problem in future he said it wouldn't but we don't really believe him.,Good,Very nice good quality best in this price,Nice choice,Best deal,I like LGWorth for price. Very good",3
B0B4HKH19N,"AF477BP57JM7Z4JD4PYB2K33R6AQ,AGTDD34Y77OB36JNYQWQDN7MHECQ,AG7POKBSWQUO4VOYD4HDWYKMMJ4Q,AFZS6H2ZFJEJHRWIJ3IYL7V6KRPA,AHCYM2ECKI2MNOIDHDG4PT6IIN6A,AECZ4IP3TBM4EUG52BZAOQV3EKIA,AH6RQDXZYKAUPNBOYC4NAZERTFOQ,AFTVETL4HGH4KRUF4NXGJUEDPBAQ","The metal pin is losing it's strength,Sahi h bs 44 rupe ki and dilivery charge 40,Good Charging cable,Good sturdy micro usb cable with good charging speeds,Cheapest micro USB cable in the market,boat is better than this,I bought this for 199rs best charging cable for all mobiles,Good","It's a good data cable and I recommend it to purchase,the only issue was the metal pin is not fixed firmly so it has become loose,otherwise no issue,must purchase,https://m.media-amazon.com/images/I/615SgnWv1ML._SY88.jpg,Charging cable which is sturdy it's not a fast charging cable but the three outlets does the job.,Good sturdy micro usb cable with good charging speeds. Please don't raise prices,Nice product, a simpla microusb cable,😂,Best for this price,Good one",1
